envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
399	5019000	5163000	4923000	5163000	5283000	4563000	
400	5064000	5160000	4920000	5280000	5400000	4560000	
401	5085000	5157000	4917000	5277000	5517000	4557000	
402	5178000	5274000	5034000	5394000	5514000	4674000	
403	5199000	5271000	5031000	5391000	5511000	4791000	
404	5220000	5388000	5028000	5388000	5508000	4788000	
405	5265000	5385000	5145000	5505000	5505000	4785000	
406	5310000	5382000	5262000	5622000	5502000	4782000	
407	5307000	5379000	5259000	5619000	5499000	4779000	
408	5352000	5376000	5376000	5616000	5496000	4896000	
409	5349000	5373000	5373000	5613000	5493000	4893000	
410	5346000	5370000	5370000	5610000	5490000	4890000	
411	5367000	5367000	5367000	5607000	5487000	5007000	
412	5364000	5364000	5364000	5604000	5484000	5004000	
413	5361000	5361000	5361000	5601000	5481000	5001000	
414	5382000	5358000	5478000	5598000	5478000	4998000	
415	5427000	5475000	5595000	5595000	5475000	4995000	
416	5424000	5472000	5592000	5592000	5472000	4992000	
417	5445000	5469000	5589000	5589000	5469000	5109000	
418	5442000	5466000	5586000	5586000	5466000	5106000	
419	5439000	5463000	5583000	5583000	5463000	5103000	
420	5436000	5460000	5580000	5580000	5460000	5100000	
421	5433000	5457000	5577000	5577000	5457000	5097000	
422	5430000	5454000	5574000	5574000	5454000	5094000	
423	5451000	5451000	5571000	5571000	5451000	5211000	
424	5472000	5448000	5568000	5688000	5448000	5208000	
425	5469000	5445000	5565000	5685000	5445000	5205000	
426	5490000	5442000	5562000	5682000	5442000	5322000	
427	5487000	5439000	5559000	5679000	5439000	5319000	
428	5508000	5556000	5556000	5676000	5436000	5316000	
429	5505000	5553000	5553000	5673000	5433000	5313000	
430	5502000	5550000	5550000	5670000	5430000	5310000	
431	5523000	5547000	5547000	5787000	5427000	5307000	
432	5544000	5544000	5544000	5904000	5424000	5304000	
433	5565000	5661000	5541000	5901000	5421000	5301000	
434	5586000	5658000	5538000	6018000	5418000	5298000	
435	5583000	5655000	5535000	6015000	5415000	5295000	
436	5604000	5652000	5532000	6012000	5532000	5292000	
437	5649000	5649000	5529000	6009000	5649000	5409000	
438	5646000	5646000	5526000	6006000	5646000	5406000	
